Recording timestamp,Computer timestamp,Sensor,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Ungrouped,Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,recording_time,participant no,way,alert
101000,101000,Eye Tracker,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,1020,995,-1124.74,-8629.2402,18459.1094,-0.0527,-0.4329,0.8999,-0.0574,-0.41142,0.90964,31.02,-8.34,-19.06,-31.07,-7.34,-20.12,3.269,3.21,Valid,Valid,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,,,,,,,,,,0 days 00:01:41,p2,overtake,voice
101008,101008,Gyroscope,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,-18.3409,-14.0372,5.812,,,,,,,0 days 00:01:41,p2,overtake,voice
101008,101008,Accelerometer,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,,,,0.3496,15.9996,0.3197,,,,0 days 00:01:41,p2,overtake,voice
101015,101015,Magnetometer,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,,,,,,,5.2857,-154.2323,83.67,0 days 00:01:41,p2,overtake,voice
101016,101016,Gyroscope,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,-21.6008,-15.4711,8.8839,,,,,,,0 days 00:01:41,p2,overtake,voice
101016,101016,Accelerometer,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,,,,0.431,15.5943,-0.0959,,,,0 days 00:01:41,p2,overtake,voice
101020,101020,Eye Tracker,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,1015,1010,-1027.8,-8870.4297,18349.8203,-0.0482,-0.44601,0.89373,-0.0525,-0.42179,0.90517,31.07,-8.47,-19.19,-31.02,-7.43,-20.21,3.287,3.235,Valid,Valid,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,,,,,,,,,,0 days 00:01:41,p2,overtake,voice
101024,101024,Gyroscope,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,-24.285,-16.5171,9.8247,,,,,,,0 days 00:01:41,p2,overtake,voice
101024,101024,Accelerometer,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,,,,0.431,14.2743,-0.0473,,,,0 days 00:01:41,p2,overtake,voice
101033,101033,Gyroscope,52:07.9,52:07.8,1021649,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,scenevideo.mp4,1920,1080,Fixation,561,238,1027,1097,,-26.5356,-16.4433,11.3225,,,,,,,0 days 00:01:41,p2,overtake,voice
